tree_species,region,county,soil_type,rainfall_mm,temperature_c,altitude_m,soil_ph,planting_season,planting_method,care_level,water_source,tree_age_months,survival_probability,survived,data_source_rainfall,real_climate_data,synthetic_survival_data,dataset_version
Pine,Western,Kisumu,Loam,581.616252542476,22.10061489525357,1299.2918448819291,6.442073579079504,Dry,Direct Seeding,Medium,Borehole,13,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Nyanza,Mombasa,Loam,623.6567559042225,23.482192339665044,1940.7470175590904,7.729736718785581,Dry,Direct Seeding,Medium,Irrigation,76,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Nyanza,Kisumu,Volcanic,621.0632657546295,22.100798360911053,2841.2482864679187,6.577383112670616,Transition,Cutting,Medium,River,82,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Coast,Eldoret,Red Soil,640.2577451237057,17.985529837481945,874.99588749145,7.701489013660547,Wet,Direct Seeding,Medium,Rain-fed,41,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,North Eastern,Kisumu,Sandy,647.6544173744735,26.47416896768871,2191.7256425737737,7.244088276607007,Transition,Cutting,High,Irrigation,119,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Coast,Kisumu,Volcanic,659.007815884026,18.82429984006409,1817.6396977107563,6.146643479438611,Dry,Seedling,High,River,25,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Western,Eldoret,Red Soil,642.8985262576209,15.924825691097396,773.079401246491,7.317979549283459,Dry,Direct Seeding,Medium,Rain-fed,70,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,Central,Nairobi,Volcanic,570.4792621111648,24.914888431031518,2014.93632297646,5.638625612728099,Transition,Seedling,High,River,4,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Central,Kisumu,Clay,584.0930381555687,19.21542272482996,2494.7987805449475,7.360143654149631,Transition,Cutting,Low,Rain-fed,69,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Nyanza,Meru,Clay,603.6960124694393,29.42961817444011,649.7826702308946,7.599811812476005,Wet,Cutting,Medium,Rain-fed,84,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Rift Valley,Kitui,Sandy,616.9043638464616,22.432965478547025,1070.0375066161612,6.281258749875639,Transition,Seedling,Low,River,36,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,North Eastern,Kitui,Volcanic,683.5551079662287,19.97077920100801,2363.1138299028853,6.334044606123721,Transition,Cutting,High,Borehole,21,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Rift Valley,Machakos,Volcanic,572.8694440999774,28.39765800824783,1256.2423968851365,7.568387081263073,Dry,Cutting,Low,Irrigation,86,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Central,Nakuru,Sandy,613.1456410340879,24.11593522346249,2051.734500536458,6.659166206953867,Wet,Direct Seeding,Low,Borehole,36,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Nairobi,Nakuru,Rocky,678.6668683533255,22.31241235542202,1686.7197478066016,6.284987617772923,Dry,Cutting,Medium,Irrigation,24,0.93,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Northern,Kitui,Sandy,616.0225197177924,22.5110805550416,2349.017280408496,5.700897321354208,Wet,Direct Seeding,Medium,Borehole,83,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Nairobi,Nakuru,Red Soil,654.0371759347642,20.38160721883863,1938.9813384916504,6.7631999037394,Wet,Direct Seeding,High,Rain-fed,36,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Northern,Meru,Rocky,624.0392912962278,25.655474688477515,2502.126096684869,6.29791496935705,Dry,Seedling,High,Irrigation,88,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Coast,Nyeri,Loam,643.8555563088591,28.516570645086617,1571.8374203595,6.439968854448759,Dry,Seedling,Medium,Borehole,33,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Central,Kisumu,Red Soil,619.5927662521459,25.574094144679865,2857.8957173837384,7.160484147696209,Dry,Cutting,Medium,River,25,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Nairobi,Kitui,Volcanic,664.3696670790407,22.64201949515753,608.8357957727071,6.643529601873348,Transition,Direct Seeding,Low,Rain-fed,119,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Western,Turkana,Black Cotton,553.7635730723013,18.95916365490028,1715.408175088406,7.57421150895652,Transition,Seedling,Low,Rain-fed,44,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Nyanza,Kisumu,Sandy,612.8507930231957,21.16192035546137,1346.6468770703457,5.571858094806207,Wet,Cutting,Low,Borehole,54,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,North Eastern,Turkana,Clay,645.8450272773384,17.72594690793286,2619.914274643073,6.623043240365425,Wet,Seedling,High,Rain-fed,45,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Northern,Nairobi,Red Soil,657.7011558429326,22.14220457755321,1647.2672519137377,7.468435143982724,Transition,Seedling,Medium,Borehole,39,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Nairobi,Kisumu,Clay,705.6640245803144,27.36559432946721,1623.2819572066835,5.698332943344609,Wet,Direct Seeding,Medium,Borehole,51,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Northern,Meru,Red Soil,611.4651600993442,25.282915782292758,2728.280162648441,5.722770529318091,Dry,Cutting,Low,Irrigation,43,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Northern,Marsabit,Clay,704.9904815356666,12.95288559221992,524.6150649631552,6.783564839473229,Dry,Cutting,High,Borehole,4,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Coast,Mombasa,Loam,598.0652021096395,12.37360069238018,1718.43047621929,7.684247463457069,Transition,Cutting,High,Borehole,64,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Rift Valley,Nyeri,Black Cotton,697.4487140198552,24.522424943049,2249.3719043559786,6.101499031875673,Dry,Direct Seeding,Low,Borehole,26,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Eastern,Garissa,Rocky,671.8897497775416,15.162938396658577,2644.203956533399,6.687604354415516,Transition,Cutting,Low,River,113,0.8500000000000001,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,North Eastern,Meru,Loam,585.3434644610119,31.03016533516477,1073.714039978287,7.000919786868897,Transition,Cutting,Medium,Borehole,94,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Nairobi,Nakuru,Red Soil,646.3683553052141,20.914677002970485,1433.6379550408792,6.674707842186583,Dry,Seedling,High,Irrigation,60,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Eastern,Kiambu,Black Cotton,628.4546016660134,24.32847018722692,2778.449154827088,7.451909869929117,Wet,Seedling,Low,Rain-fed,111,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Eastern,Kiambu,Loam,662.295623126373,28.483016647988336,2323.1358861084955,6.006620942504638,Wet,Seedling,High,Irrigation,48,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Eastern,Garissa,Red Soil,619.8528140209575,16.193985490644955,1140.5483889085947,7.297642144231423,Transition,Direct Seeding,High,Irrigation,19,0.92,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Nyanza,Kiambu,Red Soil,615.6540821595364,15.733849057323589,1780.432707675598,7.642019596462516,Wet,Seedling,Low,River,17,0.94,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,North Eastern,Eldoret,Volcanic,699.4711225807655,18.498257256741187,2912.226711897377,6.147097158508739,Wet,Seedling,Medium,Rain-fed,11,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Rift Valley,Kiambu,Black Cotton,626.0803487198393,15.069526663135466,1823.8326997246008,6.83776146002069,Transition,Seedling,Medium,Borehole,101,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,North Eastern,Nakuru,Black Cotton,672.3375096522113,24.26991347662306,2818.8605364958385,7.955140796065736,Dry,Seedling,High,Irrigation,41,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Rift Valley,Nairobi,Loam,619.748819190413,20.95425841215658,2861.0893047411,6.093009088458274,Transition,Seedling,Medium,Irrigation,46,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Northern,Marsabit,Loam,714.3495564039991,26.71338593909568,1806.202658609852,7.427938968990409,Dry,Seedling,Medium,Rain-fed,25,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Western,Nairobi,Rocky,597.0996619758483,27.756136230883516,993.4427015920388,5.559315268984161,Dry,Direct Seeding,Medium,Borehole,44,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Nyanza,Kakamega,Rocky,600.3092168802638,17.757519064654566,1948.8199066070365,5.861608636858451,Wet,Cutting,High,River,44,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Northern,Kisumu,Loam,707.2422524984181,18.90783696050476,1518.3881770908338,7.920244486317275,Dry,Cutting,Medium,Borehole,76,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Coast,Kitui,Sandy,608.7690738978604,15.555962040266236,2141.613003747518,7.283809030678872,Wet,Seedling,Low,Irrigation,89,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Western,Nyeri,Rocky,711.0701087508426,21.10370575655079,2656.9045307170504,7.158595933161823,Dry,Cutting,High,Rain-fed,77,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,Central,Machakos,Black Cotton,675.6084224223637,18.75232295040524,1981.331811250824,5.626487416614117,Dry,Seedling,Low,Borehole,100,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Western,Meru,Volcanic,623.2839081145813,17.30035059974736,2647.2677530311453,7.371725107139255,Wet,Direct Seeding,Medium,Borehole,43,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Nairobi,Kisumu,Rocky,540.3517198417651,20.011968598577813,595.7191537236099,5.641447305167479,Dry,Direct Seeding,Low,Irrigation,35,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Eastern,Nakuru,Rocky,630.0504782290312,15.659836487694584,1949.604364807725,7.154868266601506,Wet,Cutting,High,Rain-fed,103,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Eastern,Marsabit,Rocky,636.0978961192942,22.465983083936248,2225.7206404616154,7.872070184191592,Dry,Direct Seeding,Medium,Borehole,47,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Central,Machakos,Volcanic,689.3772801078417,15.310607692683314,2233.495319201167,6.841117864124962,Transition,Cutting,High,Rain-fed,57,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Rift Valley,Kitui,Volcanic,710.4387522546285,23.42161328252469,2824.242975357776,7.713047811738772,Wet,Direct Seeding,Medium,River,58,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Rift Valley,Marsabit,Loam,596.7670344854356,19.876665066554725,946.2915293248504,6.245400773809903,Transition,Cutting,Low,Borehole,99,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,North Eastern,Meru,Black Cotton,671.0754816420322,23.27365002289215,594.4817917292847,6.625760623440128,Dry,Direct Seeding,Low,River,3,0.71,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Nyanza,Marsabit,Rocky,669.2865012432904,25.74410356371007,2035.353491885905,6.929421505397986,Transition,Seedling,High,Irrigation,92,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Eastern,Machakos,Loam,684.6870285631452,21.26502326403384,957.5217711417832,6.353037566755973,Wet,Seedling,High,River,46,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Rift Valley,Nyeri,Red Soil,655.9508890494002,16.274365326833884,1031.479263455642,6.282124104991544,Wet,Direct Seeding,High,River,14,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Rift Valley,Mombasa,Sandy,533.8915088945345,18.74457036306636,1915.5636329272388,6.305472519128886,Transition,Cutting,Low,Irrigation,50,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,North Eastern,Mombasa,Loam,623.245271816235,31.699788168494432,932.7294232478012,5.703970858742084,Wet,Seedling,Low,Borehole,106,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Central,Garissa,Clay,573.2310146967773,28.45982711947533,1302.3372016321562,6.760763104720968,Dry,Cutting,Medium,Borehole,42,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Northern,Machakos,Black Cotton,620.8861047967193,22.132529740386435,2302.430627453963,7.870465761839426,Dry,Direct Seeding,Medium,River,25,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Coast,Kiambu,Volcanic,680.0166052493176,19.060285257500368,1488.3772525358186,7.306573502333596,Wet,Cutting,High,Rain-fed,4,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Central,Kiambu,Red Soil,646.2739352363716,22.660453246493613,2039.8760708906732,5.975334880412236,Wet,Direct Seeding,Low,Irrigation,87,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Nyanza,Eldoret,Clay,688.4209367624946,21.450309266839085,2981.6589095824297,6.602979458591383,Dry,Seedling,Low,Borehole,36,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Nyanza,Kakamega,Volcanic,648.1040894782999,19.68087608311164,1323.6900268751374,7.05132178276199,Dry,Seedling,High,River,86,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,North Eastern,Mombasa,Black Cotton,566.1000964591778,24.58552481323513,1795.8885017487537,7.254325203508708,Wet,Direct Seeding,Medium,Irrigation,61,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Nyanza,Machakos,Loam,504.9740431139862,30.824174331122222,2460.11669741904,7.8764531073248865,Transition,Direct Seeding,Medium,Rain-fed,31,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Nyanza,Mombasa,Rocky,638.4568315266025,11.606443663498956,2715.610763932307,5.713638582093941,Dry,Direct Seeding,Medium,Irrigation,89,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Eastern,Kakamega,Volcanic,620.3200701250647,22.6879225565163,2963.995559967149,7.100730560078032,Dry,Direct Seeding,Medium,Borehole,98,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Nairobi,Eldoret,Sandy,582.1691064735289,29.444165400239733,2795.0571074620107,6.275176319168399,Dry,Direct Seeding,Low,Rain-fed,108,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Eastern,Meru,Rocky,545.9850309600541,18.09432011317132,2353.9389285823327,7.475392203947469,Wet,Cutting,Low,River,82,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Nyanza,Garissa,Black Cotton,594.2792327689875,25.98075010996761,2687.2760999129896,6.865874837722153,Transition,Direct Seeding,Medium,Irrigation,84,0.83,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Western,Machakos,Loam,621.2918191993842,22.738405055922986,1418.8405782420411,7.595116039291533,Dry,Cutting,Medium,Borehole,107,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Northern,Nyeri,Loam,664.3102846279425,23.19221973627877,1891.2676787678308,5.557726288455482,Transition,Seedling,Low,Borehole,50,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Coast,Eldoret,Sandy,640.447947521022,22.77625450291891,582.6147852538952,6.073360964136856,Dry,Seedling,Medium,Rain-fed,50,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Eastern,Garissa,Loam,711.4197558012594,25.04096856704809,2201.349897536525,6.526263119889057,Wet,Direct Seeding,High,River,105,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Pine,North Eastern,Turkana,Rocky,579.2361906403532,19.38124760297605,2536.7348572140595,6.093289177528193,Transition,Seedling,High,Rain-fed,67,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Nairobi,Marsabit,Sandy,675.0693380454946,22.66207315099653,825.7192237562615,6.955067874084482,Dry,Seedling,Low,River,67,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Northern,Kiambu,Loam,633.3813305990594,12.347477383013429,639.6501453195151,6.066120443493693,Wet,Direct Seeding,Low,Irrigation,67,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Northern,Machakos,Rocky,665.7498496485522,24.756339305886268,1840.697811687812,5.921641489440278,Wet,Seedling,Medium,Irrigation,73,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Northern,Meru,Black Cotton,609.1906502793458,27.11522327889986,1446.532172295947,5.860531730232413,Dry,Direct Seeding,Medium,Rain-fed,68,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,North Eastern,Marsabit,Sandy,684.6004121371525,20.81488381862691,2337.4426551790693,5.723607449552045,Dry,Direct Seeding,Medium,River,11,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Nyanza,Kitui,Clay,645.7776313598852,16.74089920053071,2664.7834114418506,7.525414211951123,Wet,Cutting,Low,Borehole,57,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Coast,Marsabit,Black Cotton,597.0441441967355,23.768422953694824,1904.536971345178,7.106895777500965,Wet,Cutting,Medium,Rain-fed,85,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Nairobi,Kisumu,Volcanic,630.4151919969636,13.390875638207,1610.054314656729,7.865483986923387,Dry,Seedling,Low,Rain-fed,77,0.87,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,North Eastern,Nakuru,Black Cotton,619.038600495768,15.69883516097538,1321.371576781257,6.182745040147839,Dry,Direct Seeding,Medium,River,29,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Western,Turkana,Red Soil,655.4753109745127,18.4331207189223,2240.3084937494987,7.746374946756592,Dry,Direct Seeding,Medium,River,93,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,North Eastern,Nyeri,Sandy,572.0275559738975,17.553603869883958,2787.921703459655,5.531072647541469,Dry,Direct Seeding,High,River,48,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Eastern,Mombasa,Red Soil,629.5488083368383,16.40318603298973,823.974460426795,5.888938044962039,Transition,Direct Seeding,Low,Irrigation,75,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Coast,Machakos,Sandy,650.7817560750896,24.625341590784828,1280.6340223307773,6.494897566734275,Transition,Seedling,Low,Irrigation,27,0.82,1,World Bank Real Data Based,True,True,v2_real_climate
